CardType,Rarity,ServantName,Class,Avail,Diff,Time
Servant,3,Diarmuid,Lancer,Normal,15086.21401,2021.08.13_13.10.51.792
Servant,3,GillesSaber,Saber,Normal,15110.05628,2021.08.13_13.10.51.792
Servant,3,Lubu,Berserker,Normal,14168.16266,2021.08.13_13.12.06.428
CE,4,,,,,2021.08.13_13.12.06.428
Servant,3,Paracelsus,Caster,Normal,14984.30377,2021.08.13_13.12.06.428
Servant,3,Darius,Berserker,Normal,15095.01971,2021.08.13_13.12.06.428
CE,3,,,,,2021.08.13_13.12.06.428
Servant,3,Medea,Caster,Normal,13432.84502,2021.08.13_13.12.06.428
CE,5,,,,,2021.08.13_13.12.06.428
CE,4,,,,,2021.08.13_13.12.06.428
Servant,3,Medusa,Rider,Normal,15224.88865,2021.08.13_13.12.06.428
CE,3,,,,,2021.08.13_13.12.06.428
Servant,3,Touda,Archer,Normal,15518.02372,2021.08.13_13.12.06.428
Servant,3,Serenity,Assassin,Normal,13046.06145,2021.08.13_13.13.28.699
CE,3,,,,,2021.08.13_13.13.28.699
CE,5,,,,,2021.08.13_13.13.28.699
Servant,3,HundredFaces,Assassin,Normal,13674.92734,2021.08.13_13.13.28.699
Servant,3,Touda,Archer,Normal,13319.50705,2021.08.13_13.13.28.699
Servant,3,Avicebron,Caster,Normal,15023.97928,2021.08.13_13.13.28.699
Servant,3,Jekyll,Assassin,Normal,15103.75541,2021.08.13_13.13.28.699
CE,3,,,,,2021.08.13_13.13.28.699
CE,4,,,,,2021.08.13_13.13.28.699
Servant,5,Koyanskaya,Assassin,Limited,15607.02213,2021.08.13_13.13.28.699
Servant,3,CuProto,Lancer,Normal,13580.56005,2021.08.13_13.13.28.699
CE,3,,,,,2021.08.13_13.14.04.678
Servant,3,CuProto,Lancer,Normal,13236.93903,2021.08.13_13.14.04.678
Servant,3,HundredFaces,Assassin,Normal,13433.00797,2021.08.13_13.14.04.678
CE,3,,,,,2021.08.13_13.14.04.678
Servant,3,Geronimo,Caster,Normal,12147.91406,2021.08.13_13.14.04.678
CE,4,,,,,2021.08.13_13.14.04.678
CE,3,,,,,2021.08.13_13.14.04.678
CE,3,,,,,2021.08.13_13.14.04.678
CE,5,,,,,2021.08.13_13.14.04.678
Servant,3,Touda,Archer,Normal,15279.05705,2021.08.13_13.14.04.678
Servant,3,Paracelsus,Caster,Normal,15335.72961,2021.08.13_13.14.04.678
CE,4,,,,,2021.08.13_13.14.30.761
CE,3,,,,,2021.08.13_13.14.30.761
CE,4,,,,,2021.08.13_13.14.30.761
Servant,3,Diarmuid,Lancer,Normal,13911.1656,2021.08.13_13.14.30.761
CE,4,,,,,2021.08.13_13.14.30.761
CE,4,,,,,2021.08.13_13.14.30.761
Servant,3,Kiyohime,Berserker,Normal,13467.62266,2021.08.13_13.14.30.761
Servant,3,Lubu,Berserker,Normal,14332.18198,2021.08.13_13.14.30.761
Servant,3,Babbage,Caster,Normal,13248.12034,2021.08.13_13.14.30.761
CE,3,,,,,2021.08.13_13.14.30.761
Servant,3,Geronimo,Caster,Normal,13019.32145,2021.08.13_13.14.30.761
Servant,3,Jekyll,Assassin,Normal,14820.35406,2021.08.13_13.15.09.942
Servant,4,Valkyrie,Lancer,Normal,17659.81159,2021.08.13_13.15.09.942
CE,5,,,,,2021.08.13_13.15.09.942
CE,4,,,,,2021.08.13_13.15.09.942
Servant,3,Darius,Berserker,Normal,14219.64391,2021.08.13_13.15.09.942
CE,5,,,,,2021.08.13_13.15.09.942
Servant,3,Euryale,Archer,Normal,16839.20338,2021.08.13_13.15.09.942
CE,3,,,,,2021.08.13_13.15.09.942
CE,5,,,,,2021.08.13_13.15.09.942
CE,3,,,,,2021.08.13_13.15.09.942
Servant,3,Serenity,Assassin,Normal,12573.63295,2021.08.13_13.15.09.942
Servant,3,Diarmuid,Lancer,Normal,13873.95705,2021.08.13_13.34.39.577
Servant,3,CuLancer,Lancer,Normal,15319.32333,2021.08.13_13.34.39.577
CE,3,,,,,2021.08.13_13.34.39.577
CE,4,,,,,2021.08.13_13.34.39.577
CE,3,,,,,2021.08.13_13.34.39.577
Servant,3,Serenity,Assassin,Normal,11535.343,2021.08.13_13.34.39.577
CE,3,,,,,2021.08.13_13.34.39.577
Servant,3,Fergus,Saber,Normal,14962.17681,2021.08.13_13.34.39.577
CE,3,,,,,2021.08.13_13.34.39.577
Servant,3,Fergus,Saber,Normal,14987.11063,2021.08.13_13.34.39.577
CE,3,,,,,2021.08.13_13.34.39.577
CE,3,,,,,2021.08.13_13.35.12.543
Servant,3,KidGil,Archer,Normal,12723.68449,2021.08.13_13.35.12.543
CE,3,,,,,2021.08.13_13.35.12.543
CE,4,,,,,2021.08.13_13.35.12.543
Servant,3,Diarmuid,Lancer,Normal,12918.35251,2021.08.13_13.35.12.543
Servant,3,Jekyll,Assassin,Normal,13287.02502,2021.08.13_13.35.12.543
CE,3,,,,,2021.08.13_13.35.12.543
CE,3,,,,,2021.08.13_13.35.12.543
CE,3,,,,,2021.08.13_13.35.12.543
CE,3,,,,,2021.08.13_13.35.12.543
CE,3,,,,,2021.08.13_13.35.12.543
Servant,3,Touda,Archer,Normal,14675.5799,2021.08.13_13.35.46.426
Servant,3,Diarmuid,Lancer,Normal,13510.52092,2021.08.13_13.35.46.426
CE,4,,,,,2021.08.13_13.35.46.426
Servant,3,Lubu,Berserker,Normal,13527.13092,2021.08.13_13.35.46.426
CE,3,,,,,2021.08.13_13.35.46.426
CE,4,,,,,2021.08.13_13.35.46.426
CE,5,,,,,2021.08.13_13.35.46.426
CE,4,,,,,2021.08.13_13.35.46.426
Servant,3,Medea,Caster,Normal,14596.7999,2021.08.13_13.35.46.426
Servant,3,Serenity,Assassin,Normal,13451.34671,2021.08.13_13.35.46.426
CE,3,,,,,2021.08.13_13.35.46.426
Servant,3,Touda,Archer,Normal,14529.5301,2021.08.13_13.37.05.341
Servant,3,Boudica,Rider,Normal,15395.42662,2021.08.13_13.37.05.341
Servant,3,Romulus,Lancer,Normal,13837.82217,2021.08.13_13.37.05.341
Servant,3,Medusa,Rider,Normal,14161.19889,2021.08.13_13.37.05.341
CE,3,,,,,2021.08.13_13.37.05.341
CE,4,,,,,2021.08.13_13.37.05.341
Servant,3,Mephistopheles,Caster,Normal,14059.57546,2021.08.13_13.37.05.341
CE,4,,,,,2021.08.13_13.37.05.341
Servant,3,WilliamTell,Archer,Normal,17597.92396,2021.08.13_13.37.05.341
Servant,3,Euryale,Archer,Normal,17575.70478,2021.08.13_13.37.05.341
CE,3,,,,,2021.08.13_13.37.05.341
CE,3,,,,,2021.08.13_13.37.41.592
CE,3,,,,,2021.08.13_13.37.41.592
CE,3,,,,,2021.08.13_13.37.41.592
Servant,4,TamamoBerserker,Berserker,Normal,14317.09242,2021.08.13_13.37.41.592
CE,3,,,,,2021.08.13_13.37.41.592
CE,4,,,,,2021.08.13_13.37.41.592
Servant,3,Avicebron,Caster,Normal,16448.48947,2021.08.13_13.37.41.592
CE,3,,,,,2021.08.13_13.37.41.592
Servant,3,CuProto,Lancer,Normal,13558.71696,2021.08.13_13.37.41.592
Servant,3,KidGil,Archer,Normal,13426.18512,2021.08.13_13.37.41.592
Servant,3,Babbage,Caster,Normal,12721.55585,2021.08.13_13.37.41.592
CE,3,,,,,2021.08.13_13.38.07.965
Servant,3,WilliamTell,Archer,Normal,14750.05729,2021.08.13_13.38.07.965
Servant,3,Caesar,Saber,Normal,15786.69314,2021.08.13_13.38.07.965
Servant,3,Romulus,Lancer,Normal,13889.77589,2021.08.13_13.38.07.965
CE,4,,,,,2021.08.13_13.38.07.965
Servant,3,Paracelsus,Caster,Normal,14309.50111,2021.08.13_13.38.07.965
CE,4,,,,,2021.08.13_13.38.07.965
CE,3,,,,,2021.08.13_13.38.07.965
Servant,3,Jekyll,Assassin,Normal,15050.18647,2021.08.13_13.38.07.965
Servant,3,HundredFaces,Assassin,Normal,14267.82014,2021.08.13_13.38.07.965
Servant,3,WilliamTell,Archer,Normal,15239.74473,2021.08.13_13.38.07.965
Servant,3,Robinhood,Archer,Normal,13629.87734,2021.08.13_13.38.24.645
Servant,3,Robinhood,Archer,Normal,13254.14594,2021.08.13_13.38.24.645
CE,3,,,,,2021.08.13_13.38.24.645
CE,3,,,,,2021.08.13_13.38.24.645
CE,3,,,,,2021.08.13_13.38.24.645
CE,3,,,,,2021.08.13_13.38.24.645
CE,5,,,,,2021.08.13_13.38.24.645
Servant,3,Jingke,Assassin,Normal,16302.02749,2021.08.13_13.38.24.645
CE,3,,,,,2021.08.13_13.38.24.645
CE,3,,,,,2021.08.13_13.38.24.645
CE,3,,,,,2021.08.13_13.38.24.645
CE,4,,,,,2021.08.13_13.39.02.445
Servant,4,Atalanta,Archer,Normal,15664.40691,2021.08.13_13.39.02.445
CE,3,,,,,2021.08.13_13.39.02.445
CE,4,,,,,2021.08.13_13.39.02.445
Servant,3,Babbage,Caster,Normal,11821.42638,2021.08.13_13.39.02.445
CE,4,,,,,2021.08.13_13.39.02.445
CE,3,,,,,2021.08.13_13.39.02.445
Servant,3,David,Archer,Normal,14936.43401,2021.08.13_13.39.02.445
Servant,3,BillyTheKid,Archer,Normal,13100.79908,2021.08.13_13.39.02.445
Servant,3,Fergus,Saber,Normal,14929.07372,2021.08.13_13.39.02.445
CE,3,,,,,2021.08.13_13.39.02.445
Servant,3,Hector,Lancer,Normal,13244.44043,2021.08.13_13.39.23.213
Servant,3,Medusa,Rider,Normal,14131.47425,2021.08.13_13.39.23.213
CE,5,,,,,2021.08.13_13.39.23.213
Servant,3,KidGil,Archer,Normal,12816.30401,2021.08.13_13.39.23.213
CE,4,,,,,2021.08.13_13.39.23.213
Servant,3,Avicebron,Caster,Normal,15049.98816,2021.08.13_13.39.23.213
Servant,5,Koyanskaya,Assassin,Limited,15201.29667,2021.08.13_13.39.23.213
Servant,3,Medusa,Rider,Normal,14926.35324,2021.08.13_13.39.23.213
CE,3,,,,,2021.08.13_13.39.23.213
CE,4,,,,,2021.08.13_13.39.23.213
Servant,3,Robinhood,Archer,Normal,13298.70063,2021.08.13_13.39.23.213
Servant,3,Robinhood,Archer,Normal,13618.13295,2021.08.13_13.40.16.758
Servant,3,Touda,Archer,Normal,14439.49319,2021.08.13_13.40.16.758
CE,4,,,,,2021.08.13_13.40.16.758
CE,3,,,,,2021.08.13_13.40.16.758
CE,3,,,,,2021.08.13_13.40.16.758
Servant,3,Geronimo,Caster,Normal,12095.31734,2021.08.13_13.40.16.758
Servant,3,Avicebron,Caster,Normal,16472.72763,2021.08.13_13.40.16.758
CE,3,,,,,2021.08.13_13.40.16.758
CE,4,,,,,2021.08.13_13.40.16.758
Servant,3,Kotarou,Assassin,Normal,14070.27087,2021.08.13_13.40.16.758
Servant,3,Hector,Lancer,Normal,13322.62744,2021.08.13_13.40.16.758
Servant,3,David,Archer,Normal,14184.74401,2021.08.13_13.40.38.796
CE,3,,,,,2021.08.13_13.40.38.796
Servant,3,Medusa,Rider,Normal,14142.02251,2021.08.13_13.40.38.796
CE,3,,,,,2021.08.13_13.40.38.796
CE,4,,,,,2021.08.13_13.40.38.796
Servant,3,Inshun,Lancer,Normal,13046.69821,2021.08.13_13.40.38.796
Servant,3,Mandricardo,Rider,Normal,15265.19459,2021.08.13_13.40.38.796
Servant,3,CuProto,Lancer,Normal,13893.36589,2021.08.13_13.40.38.796
Servant,3,Serenity,Assassin,Normal,13234.57203,2021.08.13_13.40.38.796
CE,3,,,,,2021.08.13_13.40.38.796
CE,4,,,,,2021.08.13_13.40.38.796
CE,3,,,,,2021.08.13_13.40.55.343
Servant,3,Hector,Lancer,Normal,12936.78729,2021.08.13_13.40.55.343
Servant,3,Kotarou,Assassin,Normal,13357.55382,2021.08.13_13.40.55.343
CE,3,,,,,2021.08.13_13.40.55.343
Servant,3,CuProto,Lancer,Normal,12229.84802,2021.08.13_13.40.55.343
CE,4,,,,,2021.08.13_13.40.55.343
Servant,3,Serenity,Assassin,Normal,12729.30894,2021.08.13_13.40.55.343
Servant,3,Medusa,Rider,Normal,14927.99275,2021.08.13_13.40.55.343
CE,3,,,,,2021.08.13_13.40.55.343
CE,3,,,,,2021.08.13_13.40.55.343
Servant,3,Kotarou,Assassin,Normal,13585.21614,2021.08.13_13.40.55.343
Servant,3,Robinhood,Archer,Normal,13631.28053,2021.08.13_13.41.16.627
Servant,3,Darius,Berserker,Normal,15149.52014,2021.08.13_13.41.16.627
CE,3,,,,,2021.08.13_13.41.16.627
CE,3,,,,,2021.08.13_13.41.16.627
CE,3,,,,,2021.08.13_13.41.16.627
CE,3,,,,,2021.08.13_13.41.16.627
Servant,3,Geronimo,Caster,Normal,13138.5444,2021.08.13_13.41.16.627
Servant,4,Ibaraki,Berserker,Normal,16617.85744,2021.08.13_13.41.16.627
CE,3,,,,,2021.08.13_13.41.16.627
Servant,3,HundredFaces,Assassin,Normal,14250.28647,2021.08.13_13.41.16.627
CE,3,,,,,2021.08.13_13.41.16.627
Servant,3,GillesSaber,Saber,Normal,14608.69353,2021.08.13_13.41.30.761
Servant,4,Stheno,Assassin,Normal,17445.24628,2021.08.13_13.41.30.761
Servant,3,Serenity,Assassin,Normal,12598.66531,2021.08.13_13.41.30.761
CE,4,,,,,2021.08.13_13.41.30.761
Servant,3,Kotarou,Assassin,Normal,12477.61256,2021.08.13_13.41.30.761
CE,3,,,,,2021.08.13_13.41.30.761
Servant,3,WilliamTell,Archer,Normal,15033.56275,2021.08.13_13.41.30.761
Servant,3,Boudica,Rider,Normal,16647.4513,2021.08.13_13.41.30.761
Servant,3,Geronimo,Caster,Normal,13499.00652,2021.08.13_13.41.30.761
Servant,3,Darius,Berserker,Normal,16474.00275,2021.08.13_13.41.30.761
CE,3,,,,,2021.08.13_13.41.30.761
Servant,3,Geronimo,Caster,Normal,13138.72386,2021.08.13_13.42.17.076
CE,3,,,,,2021.08.13_13.42.17.076
CE,3,,,,,2021.08.13_13.42.17.076
CE,4,,,,,2021.08.13_13.42.17.076
Servant,3,Mephistopheles,Caster,Normal,12828.64174,2021.08.13_13.42.17.076
CE,4,,,,,2021.08.13_13.42.17.076
Servant,3,Jekyll,Assassin,Normal,14538.73841,2021.08.13_13.42.17.076
CE,3,,,,,2021.08.13_13.42.17.076
Servant,3,Fergus,Saber,Normal,14663.28903,2021.08.13_13.42.17.076
CE,3,,,,,2021.08.13_13.42.17.076
CE,3,,,,,2021.08.13_13.42.17.076
CE,4,,,,,2021.08.13_13.42.55.925
Servant,3,Inshun,Lancer,Normal,13818.83908,2021.08.13_13.42.55.925
CE,4,,,,,2021.08.13_13.42.55.925
CE,3,,,,,2021.08.13_13.42.55.925
CE,4,,,,,2021.08.13_13.42.55.925
Servant,3,Touda,Archer,Normal,12921.38638,2021.08.13_13.42.55.925
Servant,3,Hector,Lancer,Normal,13380.35667,2021.08.13_13.42.55.925
CE,4,,,,,2021.08.13_13.42.55.925
CE,4,,,,,2021.08.13_13.42.55.925
Servant,3,Medea,Caster,Normal,14859.15981,2021.08.13_13.42.55.925
CE,3,,,,,2021.08.13_13.42.55.925
CE,4,,,,,2021.08.13_13.43.22.274
Servant,3,Ushiwakamaru,Rider,Normal,14425.31174,2021.08.13_13.43.22.274
CE,3,,,,,2021.08.13_13.43.22.274
Servant,3,Mephistopheles,Caster,Normal,13764.07454,2021.08.13_13.43.22.274
Servant,3,CuProto,Lancer,Normal,12174.98415,2021.08.13_13.43.22.274
CE,3,,,,,2021.08.13_13.43.22.274
Servant,3,Caesar,Saber,Normal,16410.6557,2021.08.13_13.43.22.274
Servant,3,Caesar,Saber,Normal,17232.77203,2021.08.13_13.43.22.274
CE,3,,,,,2021.08.13_13.43.22.274
Servant,3,Paracelsus,Caster,Normal,15960.65623,2021.08.13_13.43.22.274
CE,4,,,,,2021.08.13_13.43.22.274
CE,4,,,,,2021.08.13_13.43.53.476
Servant,3,KidGil,Archer,Normal,12723.53778,2021.08.13_13.43.53.476
CE,5,,,,,2021.08.13_13.43.53.476
CE,5,,,,,2021.08.13_13.43.53.476
CE,4,,,,,2021.08.13_13.43.53.476
CE,3,,,,,2021.08.13_13.43.53.476
CE,4,,,,,2021.08.13_13.43.53.476
Servant,3,Lubu,Berserker,Normal,14338.36517,2021.08.13_13.43.53.476
CE,3,,,,,2021.08.13_13.43.53.476
Servant,3,Romulus,Lancer,Normal,14769.80072,2021.08.13_13.43.53.476
CE,4,,,,,2021.08.13_13.43.53.476
Servant,3,Serenity,Assassin,Normal,12648.51971,2021.08.13_13.44.32.145
Servant,4,YanQing,Assassin,Normal,15748.66266,2021.08.13_13.44.32.145
CE,4,,,,,2021.08.13_13.44.32.145
CE,3,,,,,2021.08.13_13.44.32.145
Servant,3,Diarmuid,Lancer,Normal,12889.10425,2021.08.13_13.44.32.145
CE,4,,,,,2021.08.13_13.44.32.145
CE,3,,,,,2021.08.13_13.44.32.145
CE,3,,,,,2021.08.13_13.44.32.145
CE,3,,,,,2021.08.13_13.44.32.145
CE,3,,,,,2021.08.13_13.44.32.145
CE,3,,,,,2021.08.13_13.44.32.145
Servant,3,Mandricardo,Rider,Normal,15205.36382,2021.08.13_13.44.50.742
Servant,3,GillesSaber,Saber,Normal,14430.52184,2021.08.13_13.44.50.742
CE,3,,,,,2021.08.13_13.44.50.742
Servant,3,Mephistopheles,Caster,Normal,13764.39609,2021.08.13_13.44.50.742
Servant,3,Lubu,Berserker,Normal,12535.043,2021.08.13_13.44.50.742
Servant,3,GillesSaber,Saber,Normal,13247.43986,2021.08.13_13.44.50.742
CE,3,,,,,2021.08.13_13.44.50.742
CE,3,,,,,2021.08.13_13.44.50.742
CE,4,,,,,2021.08.13_13.44.50.742
Servant,3,Touda,Archer,Normal,15277.39063,2021.08.13_13.44.50.742
Servant,3,David,Archer,Normal,14393.23295,2021.08.13_13.44.50.742
CE,4,,,,,2021.08.13_13.45.13.811
Servant,3,HundredFaces,Assassin,Normal,13273.86164,2021.08.13_13.45.13.811
Servant,3,Boudica,Rider,Normal,15400.87986,2021.08.13_13.45.13.811
Servant,5,Koyanskaya,Assassin,Limited,14365.11652,2021.08.13_13.45.13.811
Servant,3,Babbage,Caster,Normal,11894.14304,2021.08.13_13.45.13.811
CE,3,,,,,2021.08.13_13.45.13.811
Servant,3,Lubu,Berserker,Normal,13437.25464,2021.08.13_13.45.13.811
CE,3,,,,,2021.08.13_13.45.13.811
CE,5,,,,,2021.08.13_13.45.13.811
CE,3,,,,,2021.08.13_13.45.13.811
CE,3,,,,,2021.08.13_13.45.13.811
Servant,3,Avicebron,Caster,Normal,16271.71435,2021.08.13_13.45.38.525
CE,3,,,,,2021.08.13_13.45.38.525
Servant,3,Avicebron,Caster,Normal,16125.53546,2021.08.13_13.45.38.525
Servant,3,Caesar,Saber,Normal,15783.00749,2021.08.13_13.45.38.525
CE,4,,,,,2021.08.13_13.45.38.525
Servant,3,WilliamTell,Archer,Normal,13830.81266,2021.08.13_13.45.38.525
Servant,3,David,Archer,Normal,14189.99498,2021.08.13_13.45.38.525
Servant,3,HundredFaces,Assassin,Normal,14362.10855,2021.08.13_13.45.38.525
CE,3,,,,,2021.08.13_13.45.38.525
Servant,3,David,Archer,Normal,14911.44116,2021.08.13_13.45.38.525
CE,4,,,,,2021.08.13_13.45.38.525
CE,3,,,,,2021.08.13_13.45.58.628
CE,3,,,,,2021.08.13_13.45.58.628
CE,4,,,,,2021.08.13_13.45.58.628
Servant,3,Hector,Lancer,Normal,13146.21705,2021.08.13_13.45.58.628
CE,3,,,,,2021.08.13_13.45.58.628
CE,3,,,,,2021.08.13_13.45.58.628
CE,4,,,,,2021.08.13_13.45.58.628
Servant,3,David,Archer,Normal,15061.68174,2021.08.13_13.45.58.628
CE,3,,,,,2021.08.13_13.45.58.628
CE,3,,,,,2021.08.13_13.45.58.628
Servant,3,Serenity,Assassin,Normal,12680.78923,2021.08.13_13.45.58.628
CE,5,,,,,2021.08.13_13.46.21.077
Servant,3,Mephistopheles,Caster,Normal,13533.13285,2021.08.13_13.46.21.077
CE,3,,,,,2021.08.13_13.46.21.077
Servant,3,Romulus,Lancer,Normal,13847.56638,2021.08.13_13.46.21.077
CE,3,,,,,2021.08.13_13.46.21.077
Servant,3,Fergus,Saber,Normal,12405.81333,2021.08.13_13.46.21.077
Servant,3,Caesar,Saber,Normal,16353.27217,2021.08.13_13.46.21.077
Servant,3,Medea,Caster,Normal,14909.61415,2021.08.13_13.46.21.077
CE,4,,,,,2021.08.13_13.46.21.077
Servant,3,Mephistopheles,Caster,Normal,14638.59734,2021.08.13_13.46.21.077
CE,4,,,,,2021.08.13_13.46.21.077
Servant,3,Diarmuid,Lancer,Normal,13874.08155,2021.08.13_13.46.40.909
Servant,3,Boudica,Rider,Normal,15262.00976,2021.08.13_13.46.40.909
CE,3,,,,,2021.08.13_13.46.40.909
CE,4,,,,,2021.08.13_13.46.40.909
CE,3,,,,,2021.08.13_13.46.40.909
CE,3,,,,,2021.08.13_13.46.40.909
CE,4,,,,,2021.08.13_13.46.40.909
CE,4,,,,,2021.08.13_13.46.40.909
CE,3,,,,,2021.08.13_13.46.40.909
CE,4,,,,,2021.08.13_13.46.40.909
CE,4,,,,,2021.08.13_13.46.40.909
CE,3,,,,,2021.08.13_13.47.09.077
CE,4,,,,,2021.08.13_13.47.09.077
Servant,3,Caesar,Saber,Normal,15707.00836,2021.08.13_13.47.09.077
CE,3,,,,,2021.08.13_13.47.09.077
Servant,3,Romulus,Lancer,Normal,12777.02623,2021.08.13_13.47.09.077
Servant,4,Nezha,Lancer,Normal,16347.8757,2021.08.13_13.47.09.077
CE,5,,,,,2021.08.13_13.47.09.077
CE,3,,,,,2021.08.13_13.47.09.077
CE,3,,,,,2021.08.13_13.47.09.077
CE,3,,,,,2021.08.13_13.47.09.077
Servant,3,KidGil,Archer,Normal,13078.75425,2021.08.13_13.47.09.077
Servant,4,Fran,Berserker,Normal,13946.32377,2021.08.13_13.48.29.175
Servant,3,CuProto,Lancer,Normal,13211.33995,2021.08.13_13.48.29.175
Servant,3,Serenity,Assassin,Normal,12512.91594,2021.08.13_13.48.29.175
Servant,3,Jekyll,Assassin,Normal,14471.84155,2021.08.13_13.48.29.175
CE,3,,,,,2021.08.13_13.48.29.175
Servant,3,Geronimo,Caster,Normal,12110.64382,2021.08.13_13.48.29.175
Servant,3,Touda,Archer,Normal,14503.26159,2021.08.13_13.48.29.175
Servant,3,Serenity,Assassin,Normal,13487.99464,2021.08.13_13.48.29.175
CE,4,,,,,2021.08.13_13.48.29.175
CE,4,,,,,2021.08.13_13.48.29.175
CE,3,,,,,2021.08.13_13.48.29.175
CE,3,,,,,2021.08.13_13.48.55.376
CE,5,,,,,2021.08.13_13.48.55.376
CE,3,,,,,2021.08.13_13.48.55.376
CE,5,,,,,2021.08.13_13.48.55.376
CE,3,,,,,2021.08.13_13.48.55.376
Servant,3,Ushiwakamaru,Rider,Normal,13426.06768,2021.08.13_13.48.55.376
CE,3,,,,,2021.08.13_13.48.55.376
Servant,3,Fergus,Saber,Normal,15014.46372,2021.08.13_13.48.55.376
CE,3,,,,,2021.08.13_13.48.55.376
Servant,3,KidGil,Archer,Normal,13478.95531,2021.08.13_13.48.55.376
CE,4,,,,,2021.08.13_13.48.55.376
CE,5,,,,,2021.08.13_13.49.28.525
Servant,3,Alexander,Rider,Normal,13760.95614,2021.08.13_13.49.28.525
CE,5,,,,,2021.08.13_13.49.28.525
CE,3,,,,,2021.08.13_13.49.28.525
CE,4,,,,,2021.08.13_13.49.28.525
CE,4,,,,,2021.08.13_13.49.28.525
CE,4,,,,,2021.08.13_13.49.28.525
Servant,3,Euryale,Archer,Normal,17736.28145,2021.08.13_13.49.28.525
CE,3,,,,,2021.08.13_13.49.28.525
Servant,3,Kiyohime,Berserker,Normal,14148.64928,2021.08.13_13.49.28.525
CE,3,,,,,2021.08.13_13.49.28.525
CE,3,,,,,2021.08.13_13.49.46.043
CE,3,,,,,2021.08.13_13.49.46.043
Servant,3,Jingke,Assassin,Normal,15279.0272,2021.08.13_13.49.46.043
CE,3,,,,,2021.08.13_13.49.46.043
CE,3,,,,,2021.08.13_13.49.46.043
Servant,3,Jingke,Assassin,Normal,14428.0228,2021.08.13_13.49.46.043
CE,3,,,,,2021.08.13_13.49.46.043
CE,3,,,,,2021.08.13_13.49.46.043
CE,5,,,,,2021.08.13_13.49.46.043
CE,3,,,,,2021.08.13_13.49.46.043
CE,3,,,,,2021.08.13_13.49.46.043
CE,3,,,,,2021.08.13_13.50.12.460
Servant,3,CuProto,Lancer,Normal,13219.89647,2021.08.13_13.50.12.460
CE,3,,,,,2021.08.13_13.50.12.460
Servant,3,Serenity,Assassin,Normal,12439.65068,2021.08.13_13.50.12.460
Servant,3,GillesSaber,Saber,Normal,13202.16053,2021.08.13_13.50.12.460
CE,3,,,,,2021.08.13_13.50.12.460
CE,3,,,,,2021.08.13_13.50.12.460
Servant,3,CuProto,Lancer,Normal,13930.11628,2021.08.13_13.50.12.460
CE,3,,,,,2021.08.13_13.50.12.460
CE,4,,,,,2021.08.13_13.50.12.460
Servant,3,WilliamTell,Archer,Normal,15300.45357,2021.08.13_13.50.12.460
CE,5,,,,,2021.08.13_13.51.06.608
CE,3,,,,,2021.08.13_13.51.06.608
CE,3,,,,,2021.08.13_13.51.06.608
CE,3,,,,,2021.08.13_13.51.06.608
CE,4,,,,,2021.08.13_13.51.06.608
CE,4,,,,,2021.08.13_13.51.06.608
Servant,3,Romulus,Lancer,Normal,14222.49237,2021.08.13_13.51.06.608
CE,4,,,,,2021.08.13_13.51.06.608
